word,difficulty,frequency,defined_in,1gram-score,is_profane,level
fire,1,5.3,tw/wapi,0.7943760984182777,False,easy
firm,2,4.38,tw/wapi,0.569420035149385,False,medium
fisc,10,-1,tw/wapi,0.44200351493848866,False,hard
fish,2,4.97,tw/wapi,0.4824253075571178,False,hard
fist,3,4.02,tw/wapi,0.6151142355008787,False,medium
five,1,5.42,tw/wapi,0.6423550087873462,False,medium
flab,10,2.5,tw/wapi,0.4068541300527241,False,hard
flag,2,4.22,tw/wapi,0.42706502636203864,False,hard
flay,10,2.59,tw/wapi,0.4710017574692443,False,hard
flak,8,2.77,tw/wapi,0.4894551845342706,False,hard
flan,9,3.01,tw/wapi,0.47275922671353254,False,hard
flap,5,3.37,tw/wapi,0.44551845342706503,False,hard
flat,2,4.62,tw/wapi,0.5597539543057997,False,medium
flaw,5,3.44,tw/wapi,0.40773286467486825,False,hard
flax,7,2.4,tw/wapi,0.39103690685413006,False,hard
flea,6,3.53,tw/wapi,0.34534270650263627,False,hard
flex,5,2.98,tw/wapi,0.31985940246045697,False,hard
flip,4,4.07,tw/wapi,0.3875219683655537,False,hard
flit,9,2.62,tw/wapi,0.5017574692442883,False,medium
floe,10,2.27,tw/wapi,0.5597539543057997,False,medium
flog,9,2.79,tw/wapi,0.327768014059754,False,hard
flop,5,3.47,tw/wapi,0.3462214411247803,False,hard
flow,1,4.21,tw/wapi,0.30843585237258353,False,hard
flub,10,1.6,tw/wapi,0.2961335676625659,False,hard
flue,7,2.2,tw/wapi,0.5483304042179261,False,medium
flux,4,2.83,tw/wapi,0.2803163444639719,False,hard
foal,8,2.67,tw/wapi,0.6467486818980669,False,medium
foam,4,3.57,tw/wapi,0.6397188049209139,False,medium
foil,5,3.19,tw/wapi,0.5887521968365554,False,medium
fold,3,4.01,tw/wapi,0.6195079086115993,False,medium
folk,3,4.06,tw/wapi,0.6177504393673111,False,medium
fond,5,4.07,tw/wapi,0.6924428822495606,False,easy
font,2,2.92,tw/wapi,0.7609841827768015,False,easy
ford,3,4.01,tw/wapi,0.6889279437609842,False,easy
fore,5,3.32,tw/wapi,0.8567662565905098,False,easy
fork,4,3.82,tw/wapi,0.687170474516696,False,easy
form,1,4.77,tw/wapi,0.6318101933216169,False,medium
fort,5,3.93,tw/wapi,0.757469244288225,False,easy
foul,5,4.08,tw/wapi,0.5360281195079087,False,medium
four,1,5.37,tw/wapi,0.51493848857645,False,medium
fowl,7,2.77,tw/wapi,0.4964850615114235,False,hard
foxy,8,3.27,tw/wapi,0.49736379613356774,False,hard
fogy,10,1.9,tw/wapi,0.5333919156414764,False,medium
fohn,10,-1,tw/wapi,0.49824253075571184,False,hard
fray,7,2.74,tw/wapi,0.4789103690685414,False,hard
frat,7,3.33,tw/wapi,0.5676625659050967,False,medium
fret,7,3.21,tw/wapi,0.4964850615114235,False,hard
frog,4,4.01,tw/wapi,0.335676625659051,False,hard
fuck,2,5.78,tw/wapi,0.468365553602812,True,hard
fuel,2,4.22,tw/wapi,0.4648506151142356,False,hard
fume,8,2.47,tw/wapi,0.6449912126537786,False,medium
fund,2,4.03,tw/wapi,0.5817223198594024,False,medium
funk,5,3.52,tw/wapi,0.5799648506151143,False,medium
fury,6,3.64,tw/wapi,0.5579964850615114,False,medium
furl,9,2.48,tw/wapi,0.5281195079086115,False,medium
fuse,6,3.66,tw/wapi,0.6660808435852373,False,easy
fuze,10,1.97,tw/wapi,0.5808435852372584,False,medium
gael,7,3.56,tw/wapi,0.6203866432337434,False,medium
gain,2,4.19,tw/wapi,0.6652021089630932,False,easy
gait,7,2.87,tw/wapi,0.7521968365553604,False,easy
gale,7,3.41,tw/wapi,0.8321616871704746,False,easy
game,1,5.32,tw/wapi,0.8005272407732865,False,easy
gamy,10,2.7,tw/wapi,0.6124780316344465,False,medium
gaol,9,2.24,tw/wapi,0.5922671353251318,False,medium
gape,9,2.24,tw/wapi,0.7688927943760986,False,easy
garb,7,2.62,tw/wapi,0.6493848857644992,False,medium
gash,9,2.85,tw/wapi,0.5896309314586996,False,medium
gasp,7,3.62,tw/wapi,0.608084358523726,False,medium
gate,3,4.55,tw/wapi,0.8110720562390158,False,easy
gawk,8,2.3,tw/wapi,0.5896309314586995,False,medium
gawp,10,1.73,tw/wapi,0.5456942003514939,False,medium
gaze,5,3.74,tw/wapi,0.7363796133567663,False,easy
gear,2,4.21,tw/wapi,0.5175746924428823,False,medium
geld,7,1.9,tw/wapi,0.5114235500878734,False,medium
gent,8,3.12,tw/wapi,0.6528998242530756,False,easy
genu,10,-1,tw/wapi,0.4753954305799648,False,hard
germ,6,2.97,tw/wapi,0.523725834797891,False,medium
ghat,10,2.12,tw/wapi,0.5184534270650264,False,medium
gibe,10,1.6,tw/wapi,0.6397188049209139,False,medium
gift,1,4.85,tw/wapi,0.5298769771528999,False,medium
gild,10,2.36,tw/wapi,0.5492091388400704,False,medium
gilt,7,2.17,tw/wapi,0.6177504393673111,False,medium
gimp,7,2.8,tw/wapi,0.4718804920913885,False,hard
gird,10,1.97,tw/wapi,0.6186291739894553,False,medium
gens,8,2.03,tw/wapi,0.7240773286467487,False,easy
gyre,10,1.73,tw/wapi,0.5738137082601055,False,medium
girl,1,5.78,tw/wapi,0.5685413005272408,False,medium
giro,8,2.63,tw/wapi,0.5483304042179262,False,medium
gyro,9,2.57,tw/wapi,0.335676625659051,False,hard
gist,8,2.78,tw/wapi,0.6072056239015818,False,medium
give,1,6.09,tw/wapi,0.6344463971880492,False,medium
glad,2,5.03,tw/wapi,0.48330404217926193,False,hard
glen,8,3.69,tw/wapi,0.3936731107205624,False,hard
glib,7,2.57,tw/wapi,0.3409490333919157,False,hard
glob,8,2.3,tw/wapi,0.2996485061511424,False,hard
gyps,10,1.74,tw/wapi,0.4130052724077329,False,hard
glop,10,1.82,tw/wapi,0.33831282952548336,False,hard
glow,5,3.78,tw/wapi,0.3005272407732865,False,hard
glue,5,3.81,tw/wapi,0.5404217926186292,False,medium
glum,9,3.01,tw/wapi,0.3154657293497364,False,hard
glut,8,2.08,tw/wapi,0.4411247803163445,False,hard
gnat,8,2.3,tw/wapi,0.49560632688927947,False,hard
gnaw,9,2.49,tw/wapi,0.343585237258348,False,hard
goad,9,2.17,tw/wapi,0.6889279437609842,False,easy
goal,1,4.54,tw/wapi,0.6388400702987699,False,medium
goat,4,4.11,tw/wapi,0.757469244288225,False,easy
gobi,10,2.73,tw/wapi,0.4393673110720563,False,hard
goer,9,2.47,tw/wapi,0.5465729349736381,False,medium
gold,2,4.84,tw/wapi,0.6115992970123023,False,medium
glom,10,1.9,tw/wapi,0.32688927943760987,False,hard
golf,2,4.23,tw/wapi,0.51493848857645,False,medium
gone,2,5.49,tw/wapi,0.8523725834797892,False,easy
gore,7,3.47,tw/wapi,0.8488576449912127,False,easy
gory,8,2.69,tw/wapi,0.6608084358523727,False,easy
goth,6,3.03,tw/wapi,0.5263620386643234,False,medium
gout,8,2.63,tw/wapi,0.6467486818980669,False,medium
gown,5,3.66,tw/wapi,0.5202108963093146,False,medium
grab,4,4.78,tw/wapi,0.4068541300527241,False,hard
grad,5,3.28,tw/wapi,0.49121265377855894,False,hard
gobs,9,2.33,tw/wapi,0.6739894551845343,False,easy
gray,3,4.13,tw/wapi,0.4710017574692443,False,hard
gram,5,3.59,tw/wapi,0.4340949033391916,False,hard
grey,3,4.04,tw/wapi,0.39982425307557123,False,hard
grid,3,3.64,tw/wapi,0.4332161687170475,False,hard
grim,5,3.57,tw/wapi,0.3760984182776802,False,hard
grin,5,3.38,tw/wapi,0.41476274165202115,False,hard
grip,4,4.04,tw/wapi,0.3875219683655537,False,hard
grit,7,3.05,tw/wapi,0.5017574692442883,False,medium
grow,2,4.82,tw/wapi,0.30843585237258353,False,hard
grub,7,3.38,tw/wapi,0.2961335676625659,False,hard
gulf,6,3.66,tw/wapi,0.40421792618629176,False,hard
gulp,8,3.17,tw/wapi,0.4551845342706503,False,hard
gunk,9,2.4,tw/wapi,0.5720562390158173,False,medium
gush,8,2.72,tw/wapi,0.4261862917398946,False,hard
gust,8,2.94,tw/wapi,0.5588752196836556,False,medium
guts,5,4.32,tw/wapi,0.6195079086115993,False,medium
hack,4,3.8,tw/wapi,0.6221441124780317,False,medium
hadj,10,2.03,tw/wapi,0.48154657293497366,False,hard
haft,10,1.6,tw/wapi,0.6432337434094904,False,medium
hail,6,4.25,tw/wapi,0.6318101933216169,False,medium
hair,2,5.2,tw/wapi,0.6107205623901583,False,medium
hake,9,2.2,tw/wapi,0.7565905096660809,False,easy
half,1,5.32,tw/wapi,0.5659050966608086,False,medium
halo,6,3.22,tw/wapi,0.5922671353251319,False,medium
halt,5,3.92,tw/wapi,0.7311072056239016,False,easy
hand,1,5.47,tw/wapi,0.7355008787346222,False,easy
hang,3,5.13,tw/wapi,0.6713532513181021,False,easy
hank,9,4.12,tw/wapi,0.733743409490334,False,easy
hard,1,5.53,tw/wapi,0.7319859402460457,False,easy
hare,7,3.64,tw/wapi,0.8998242530755713,False,easy
hark,9,2.79,tw/wapi,0.7302284710017576,False,easy
harm,3,4.48,tw/wapi,0.6748681898066785,False,easy
harp,6,3.26,tw/wapi,0.6862917398945519,False,easy
hart,6,3.5,tw/wapi,0.8005272407732865,False,easy
hale,9,3.37,tw/wapi,0.8304042179261863,False,easy
hasp,10,2.19,tw/wapi,0.6063268892794377,False,medium
hate,2,5.23,tw/wapi,0.8093145869947276,False,easy
haul,5,3.74,tw/wapi,0.5790861159929702,False,medium
have,1,6.82,tw/wapi,0.7478031634446398,False,easy
hawk,6,3.79,tw/wapi,0.5878734622144114,False,medium
haze,6,3.26,tw/wapi,0.7346221441124781,False,easy
hazy,7,2.89,tw/wapi,0.5465729349736381,False,medium
head,1,5.56,tw/wapi,0.5869947275922671,False,medium
heal,5,4.07,tw/wapi,0.5369068541300528,False,medium
heap,5,3.6,tw/wapi,0.5413005272407734,False,medium
hear,1,5.69,tw/wapi,0.5158172231985941,False,medium
heat,2,4.63,tw/wapi,0.655536028119508,False,easy
heft,9,1.97,tw/wapi,0.49033391915641483,False,hard
heir,6,3.84,tw/wapi,0.4578207381370827,False,hard
held,1,4.62,tw/wapi,0.5096660808435852,False,medium
helm,6,3.29,tw/wapi,0.45254833040421805,False,hard
help,1,5.96,tw/wapi,0.4639718804920915,False,hard
hemp,6,3.04,tw/wapi,0.4323374340949034,False,hard
hera,10,3.2,tw/wapi,0.5043936731107206,False,medium
herb,5,3.69,tw/wapi,0.49472759226713536,False,hard
herd,5,3.89,tw/wapi,0.5790861159929701,False,medium
hero,3,4.74,tw/wapi,0.5087873462214412,False,medium
hick,9,3.36,tw/wapi,0.507029876977153,False,medium
hide,2,4.94,tw/wapi,0.6511423550087875,False,easy
hike,5,3.85,tw/wapi,0.6414762741652021,False,medium
hilt,8,2.69,tw/wapi,0.6159929701230229,False,medium
hymn,7,3.16,tw/wapi,0.28471001757469244,False,hard
hind,7,3.27,tw/wapi,0.6203866432337434,False,medium
hint,4,3.76,tw/wapi,0.6889279437609842,False,easy
hype,5,3.12,tw/wapi,0.4393673110720563,False,hard
hypo,8,2.27,tw/wapi,0.20123022847100178,False,hard
hire,2,4.32,tw/wapi,0.7847100175746925,False,easy
hive,7,3.25,tw/wapi,0.6326889279437611,False,medium
hoax,7,3.4,tw/wapi,0.5869947275922671,False,medium
hock,9,3.12,tw/wapi,0.569420035149385,False,medium
hewn,9,2.3,tw/wapi,0.4182776801405976,False,hard
hold,1,5.57,tw/wapi,0.6098418277680141,False,medium
hole,2,4.78,tw/wapi,0.7776801405975396,False,easy
holy,3,4.88,tw/wapi,0.5896309314586995,False,medium
home,1,5.9,tw/wapi,0.7460456942003516,False,easy
hone,7,2.84,tw/wapi,0.850615114235501,False,easy
honk,9,3.4,tw/wapi,0.6810193321616872,False,easy
hope,1,5.45,tw/wapi,0.7144112478031635,False,easy
horn,5,4.36,tw/wapi,0.6608084358523726,False,easy
hose,4,3.69,tw/wapi,0.7671353251318102,False,easy
host,1,4.12,tw/wapi,0.6678383128295254,False,easy
hour,1,5.19,tw/wapi,0.5052724077328647,False,medium
howl,8,3.49,tw/wapi,0.48681898066783835,False,hard
huge,1,4.85,tw/wapi,0.601054481546573,False,medium
hula,8,3.17,tw/wapi,0.4244288224956064,False,hard
hulk,8,3.29,tw/wapi,0.49736379613356774,False,hard
hump,7,3.58,tw/wapi,0.42179261862917405,False,hard
hunk,5,3.41,tw/wapi,0.570298769771529,False,medium
hunt,4,4.4,tw/wapi,0.6405975395430581,False,medium
hops,3,2.9,tw/wapi,0.6862917398945518,False,easy
hurl,8,3.23,tw/wapi,0.5184534270650264,False,medium
hurt,3,5.34,tw/wapi,0.6370826010544816,False,medium
husk,9,2.68,tw/wapi,0.48681898066783835,False,hard
yack,10,1.73,tw/wapi,0.5606326889279438,False,medium
iamb,10,2.08,tw/wapi,0.4929701230228471,False,hard
yang,6,4.01,tw/wapi,0.6098418277680141,False,medium
yank,8,3.48,tw/wapi,0.6722319859402461,False,easy
yard,3,4.31,tw/wapi,0.6704745166959578,False,easy
yarn,5,3.17,tw/wapi,0.6520210896309315,False,easy
yawn,8,2.92,tw/wapi,0.5096660808435852,False,medium
ibex,10,2.38,tw/wapi,0.17398945518453426,False,hard
icbm,10,2.2,tw/wapi,0.1493848857644991,False,hard
icky,9,3.02,tw/wapi,0.18980667838312829,False,hard
icon,2,3.39,tw/wapi,0.24340949033391918,False,hard
idea,1,5.52,tw/wapi,0.20035149384885764,False,hard
yale,9,3.48,tw/wapi,0.7688927943760986,False,easy
ides,9,2.4,tw/wapi,0.41476274165202115,False,hard
idle,4,3.52,tw/wapi,0.4367311072056239,False,hard
idly,8,2.89,tw/wapi,0.2486818980667838,False,hard
idol,6,3.8,tw/wapi,0.1968365553602812,False,hard
yeah,3,6.36,tw/wapi,0.4613356766256591,False,hard
year,1,5.54,tw/wapi,0.4543057996485062,False,hard
yelp,9,2.49,tw/wapi,0.4024604569420036,False,hard
yeti,9,3.07,tw/wapi,0.3321616871704745,False,hard
yaws,10,1.74,tw/wapi,0.6678383128295255,False,easy
inch,2,4.16,tw/wapi,0.19156414762741653,False,hard
info,1,3.9,tw/wapi,0.13620386643233742,False,hard
inky,9,2.33,tw/wapi,0.20035149384885764,False,hard
inst,6,1.73,tw/wapi,0.35237258347978917,False,hard
yoga,4,3.83,tw/wapi,0.40773286467486825,False,hard
yogi,9,3.01,tw/wapi,0.3875219683655536,False,hard
yoke,7,2.79,tw/wapi,0.6423550087873462,False,medium
yolk,8,2.83,tw/wapi,0.546572934973638,False,medium
yore,8,2.47,tw/wapi,0.7855887521968367,False,easy
yips,10,2.24,tw/wapi,0.5623901581722319,False,medium
ikon,10,-1,tw/wapi,0.22759226713532518,False,hard
iota,9,2.68,tw/wapi,0.46045694200351495,False,hard
iowa,7,3.2,tw/wapi,0.40861159929701235,False,hard
yowl,10,1.74,tw/wapi,0.4253075571177505,False,hard
iran,7,3.57,tw/wapi,0.41739894551845347,False,hard
iraq,6,4.16,tw/wapi,0.31898066783831286,False,hard
iron,2,4.41,tw/wapi,0.3181019332161688,False,hard
isle,7,3.21,tw/wapi,0.4340949033391916,False,hard
itch,7,3.48,tw/wapi,0.1739894551845343,False,hard
item,1,4.06,tw/wapi,0.22583479789103691,False,hard
yuan,6,3.76,tw/wapi,0.4964850615114235,False,hard
yule,10,2.47,tw/wapi,0.6054481546572935,False,medium
yurt,10,2.38,tw/wapi,0.5755711775043937,False,medium
jack,3,5.11,tw/wapi,0.5755711775043937,False,medium
york,3,4.89,tw/wapi,0.6159929701230229,False,medium
jade,6,3.77,tw/wapi,0.7196836555360282,False,easy
jail,4,4.85,tw/wapi,0.5852372583479789,False,medium
jamb,9,2.02,tw/wapi,0.5,False,medium
jape,10,2.31,tw/wapi,0.7205623901581723,False,easy
jerk,5,4.61,tw/wapi,0.530755711775044,True,medium
jest,7,3.05,tw/wapi,0.5210896309314588,False,medium
jibe,9,2.3,tw/wapi,0.5913884007029877,False,medium
jilt,10,1.73,tw/wapi,0.5694200351493849,False,medium
jinx,9,3.56,tw/wapi,0.47363796133567665,False,hard
jive,8,3.03,tw/wapi,0.5861159929701231,False,medium
jock,7,3.55,tw/wapi,0.522847100175747,False,medium
john,3,5.14,tw/wapi,0.44200351493848855,False,hard
join,1,4.95,tw/wapi,0.5641476274165202,False,medium
joke,3,4.88,tw/wapi,0.6572934973637962,False,easy
jolt,8,3.01,tw/wapi,0.6318101933216168,False,medium
josh,7,4.29,tw/wapi,0.48857644991212656,False,hard
jove,10,2.3,tw/wapi,0.648506151142355,False,medium
jowl,10,1.73,tw/wapi,0.4402460456942004,False,hard
judo,8,3.3,tw/wapi,0.3181019332161687,False,hard
july,6,4.19,tw/wapi,0.4323374340949034,False,hard
jump,2,4.85,tw/wapi,0.37521968365553604,False,hard
june,6,4.31,tw/wapi,0.6933216168717048,False,easy
junk,4,4.15,tw/wapi,0.523725834797891,False,medium
juno,9,3.33,tw/wapi,0.4551845342706503,False,hard
jury,3,4.31,tw/wapi,0.5017574692442883,False,medium
just,1,6.62,tw/wapi,0.5105448154657294,False,medium
jute,8,2.27,tw/wapi,0.5992970123022847,False,medium
jong,8,3.77,tw/wapi,0.5720562390158173,False,medium
kale,9,2.84,tw/wapi,0.7724077328646749,False,easy
juke,9,2.36,tw/wapi,0.546572934973638,False,medium
kelp,8,2.93,tw/wapi,0.40597539543058003,False,hard
kent,7,3.68,tw/wapi,0.5931458699472759,False,medium
kept,1,4.98,tw/wapi,0.4569420035149386,False,hard
kerb,9,2.36,tw/wapi,0.4367311072056239,False,hard
khat,10,1.6,tw/wapi,0.45869947275922673,False,hard
kiln,6,2.45,tw/wapi,0.4710017574692443,False,hard
kilo,8,3.59,tw/wapi,0.4191564147627417,False,hard
kilt,8,2.67,tw/wapi,0.5579964850615114,False,medium
kind,1,5.68,tw/wapi,0.5623901581722319,False,medium
king,2,5.16,tw/wapi,0.49824253075571184,False,hard
kite,6,3.54,tw/wapi,0.6362038664323375,False,medium
knit,5,3.43,tw/wapi,0.3778558875219684,False,hard
knob,6,3.35,tw/wapi,0.1836555360281195,False,hard
knot,5,3.8,tw/wapi,0.3365553602811951,False,hard
